SBID,CRVAL1,CRVAL2,label_0_count_filtered_int,label_1_count_filtered_int,label_2_count_filtered_int,label_3_count_filtered_int,label_0_count_filtered_res,label_1_count_filtered_res,label_2_count_filtered_res,label_3_count_filtered_res,SBID,label_0_count_maskb,label_1_count_maskb,label_2_count_maskb,label_3_count_maskb,,name,sb,ra_min_hms,ra_max_hms,dec_min_dms,dec_max_dms,ra_min_deg,ra_max_deg,dec_min_deg,dec_max_deg,SBID,label_0_count_maskb,label_1_count_maskb,label_2_count_maskb,label_3_count_maskb
25468,146.25,46.50041028,134,22,1200,15,76,31,1212,34,processed_wcs_25468.csv,140,1,1429,36,,image.i.RACS_0944+46.SB25468.cont.taylor.0.restored.conv.fits,SB25468,22:34.7,06:59.8,+43:24:04.776,+49:22:53.578,140.6444076,151.7489787,43.40132659,49.38154949,processed_wcs_25468.csv,140,1,1429,36
25471,161.25,46.50041028,133,22,1248,20,97,21,1222,44,processed_wcs_25471.csv,186,3,1463,44,,image.i.RACS_1044+46.SB25471.cont.taylor.0.restored.conv.fits,SB25471,22:34.4,06:59.8,+43:24:00.650,+49:22:55.576,155.6434913,166.749041,43.40018059,49.38210433,processed_wcs_25471.csv,186,3,1463,44
25472,153.75,46.50041028,116,24,1333,22,56,25,656,91,processed_wcs_25472.csv,202,1,953,39,,image.i.RACS_1014+46.SB25472.cont.taylor.0.restored.conv.fits,SB25472,52:31.4,36:59.8,+43:23:26.751,+49:22:53.578,148.130762,159.2489787,43.3907642,49.38154949,processed_wcs_25472.csv,202,1,953,39
25473,168.75,46.50041028,135,17,1285,30,87,23,1156,41,processed_wcs_25473.csv,178,2,1357,48,,image.i.RACS_1114+46.SB25473.cont.taylor.0.restored.conv.fits,SB25473,52:34.4,36:59.8,+43:24:02.649,+49:22:55.576,163.1434913,174.249041,43.40073589,49.38210433,processed_wcs_25473.csv,178,2,1357,48
25474,176.25,46.50041028,109,16,1119,21,87,11,1081,31,processed_wcs_25474.csv,149,0,1247,41,,image.i.RACS_1144+46.SB25474.cont.taylor.0.restored.conv.fits,SB25474,22:34.5,06:59.8,+43:24:00.650,+49:22:53.578,170.6435548,181.7489787,43.40018059,49.38154949,processed_wcs_25474.csv,149,0,1247,41
25477,183.75,46.50041028,116,25,1200,30,67,24,772,71,processed_wcs_25477.csv,182,1,997,59,,image.i.RACS_1215+46.SB25477.cont.taylor.0.restored.conv.fits,SB25477,52:32.6,36:59.5,+43:23:41.511,+49:22:51.720,178.1359426,189.2480634,43.39486407,49.38103339,processed_wcs_25477.csv,182,1,997,59
25478,191.25,46.50041028,108,16,1126,25,67,20,866,50,processed_wcs_25478.csv,166,2,1006,50,,image.i.RACS_1245+46.SB25478.cont.taylor.0.restored.conv.fits,SB25478,22:35.9,06:59.3,+43:24:17.534,+49:22:47.865,185.649715,196.747086,43.40487067,49.37996243,processed_wcs_25478.csv,166,2,1006,50
25479,198.75,46.50041028,157,28,1305,32,118,40,1171,46,processed_wcs_25479.csv,207,4,1368,62,,image.i.RACS_1315+46.SB25479.cont.taylor.0.restored.conv.fits,SB25479,52:35.7,36:59.8,+43:24:13.409,+49:22:53.578,193.1486719,204.2489787,43.4037247,49.38154949,processed_wcs_25479.csv,207,4,1368,62
25480,206.25,46.50041028,133,22,1155,28,104,21,1143,26,processed_wcs_25480.csv,179,3,1365,36,,image.i.RACS_1345+46.SB25480.cont.taylor.0.restored.conv.fits,SB25480,22:35.3,06:59.7,+43:24:09.156,+49:22:51.581,200.6470297,211.7489164,43.40254335,49.38099464,processed_wcs_25480.csv,179,3,1365,36
25485,288.75,46.50041028,106,18,1184,22,92,17,1073,43,processed_wcs_25485.csv,176,5,1240,35,,image.i.RACS_1914+46.SB25485.cont.taylor.0.restored.conv.fits,SB25485,52:34.3,36:59.3,+43:23:58.524,+49:22:47.865,283.1428924,294.247086,43.39958988,49.37996243,processed_wcs_25485.csv,176,5,1240,35
25486,281.25,46.50041028,1,0,8,7,0,0,2,35,processed_wcs_25486.csv,10,0,17,46,,image.i.RACS_1844+46.SB25486.cont.taylor.0.restored.conv.fits,SB25486,22:31.2,07:00.0,+43:23:24.624,+49:22:55.436,275.6298455,286.7498939,43.39017342,49.38206558,processed_wcs_25486.csv,10,0,17,46
25487,296.25,46.50041028,132,23,1275,20,91,26,957,52,processed_wcs_25487.csv,206,2,1195,47,,image.i.RACS_1944+46.SB25487.cont.taylor.0.restored.conv.fits,SB25487,22:34.2,07:00.0,+43:23:58.524,+49:22:53.439,290.6427019,301.7498316,43.39958988,49.38151074,processed_wcs_25487.csv,206,2,1195,47
25488,303.75,46.50041028,107,12,999,20,77,13,881,32,processed_wcs_25488.csv,127,1,1139,38,,image.i.RACS_2014+46.SB25488.cont.taylor.0.restored.conv.fits,SB25488,52:36.2,37:00.2,+43:24:21.787,+49:22:59.291,298.1510403,309.2508715,43.40605199,49.38313651,processed_wcs_25488.csv,127,1,1139,38
25491,318.75,46.50041028,136,24,1154,19,93,32,1003,40,processed_wcs_25491.csv,189,1,1182,47,,image.i.RACS_2114+46.SB25491.cont.taylor.0.restored.conv.fits,SB25491,52:10.5,36:42.3,+43:24:02.506,+49:26:12.099,313.0437342,324.1762214,43.40069614,49.43669412,processed_wcs_25491.csv,189,1,1182,47
25493,326.25,46.50041028,131,16,1208,19,104,21,919,45,processed_wcs_25493.csv,205,3,1146,36,,image.i.RACS_2144+46.SB25493.cont.taylor.0.restored.conv.fits,SB25493,22:13.4,06:38.8,+43:24:28.306,+49:26:12.438,320.5557501,331.6616432,43.40786276,49.43678833,processed_wcs_25493.csv,205,3,1146,36
25494,333.75,46.50041028,105,11,1109,16,91,21,1047,37,processed_wcs_25494.csv,154,1,1238,38,,image.i.RACS_2214+46.SB25494.cont.taylor.0.restored.conv.fits,SB25494,52:34.8,36:59.8,+43:24:06.902,+49:22:55.576,328.145197,339.249041,43.40191728,49.38210433,processed_wcs_25494.csv,154,1,1238,38
25497,341.25,46.50041028,133,20,1218,32,69,23,613,75,processed_wcs_25497.csv,199,4,918,56,,image.i.RACS_2244+46.SB25497.cont.taylor.0.restored.conv.fits,SB25497,22:31.2,07:00.0,+43:23:24.624,+49:22:55.436,335.6298455,346.7498939,43.39017342,49.38206558,processed_wcs_25497.csv,199,4,918,56
25498,348.75,46.50041028,105,27,1161,14,59,25,746,49,processed_wcs_25498.csv,195,2,979,30,,image.i.RACS_2314+46.SB25498.cont.taylor.0.restored.conv.fits,SB25498,52:33.4,36:59.8,+43:23:52.016,+49:22:55.576,343.1392269,354.249041,43.39778232,49.38210433,processed_wcs_25498.csv,195,2,979,30
25499,356.25,46.50041028,122,19,1083,16,77,22,880,43,processed_wcs_25499.csv,197,3,1049,44,,image.i.RACS_2344+46.SB25499.cont.taylor.0.restored.conv.fits,SB25499,22:34.4,06:59.8,+43:24:02.649,+49:22:55.576,350.6434913,361.749041,43.40073589,49.38210433,processed_wcs_25499.csv,197,3,1049,44
25500,3.75,46.50041028,114,12,1133,19,70,21,1024,32,processed_wcs_25500.csv,147,2,1185,41,,image.i.RACS_0014+46.SB25500.cont.taylor.0.restored.conv.fits,SB25500,52:34.2,36:59.8,+43:24:00.523,+49:22:55.576,358.1426384,369.249041,43.40014518,49.38210433,processed_wcs_25500.csv,147,2,1185,41
25655,243.75,46.50041028,110,36,1380,50,139,30,614,115,processed_wcs_25655.csv,284,18,1027,62,,image.i.RACS_1614+46.SB25655.cont.taylor.0.restored.conv.fits,SB25655,52:31.2,36:59.8,+43:23:24.624,+49:22:55.576,238.1298455,249.249041,43.39017342,49.38210433,processed_wcs_25655.csv,284,18,1027,62
25702,236.25,46.50041028,135,37,1300,51,188,35,740,105,processed_wcs_25702.csv,363,10,965,68,,image.i.RACS_1544+46.SB25702.cont.taylor.0.restored.conv.fits,SB25702,22:35.6,06:58.4,+43:23:45.294,+49:22:38.435,230.6483265,241.7433632,43.39591508,49.37734309,processed_wcs_25702.csv,363,10,965,68
25703,258.75,46.50041028,89,31,1190,46,109,28,960,50,processed_wcs_25703.csv,147,15,1238,67,,image.i.RACS_1714+46.SB25703.cont.taylor.0.restored.conv.fits,SB25703,52:34.9,36:59.5,+43:24:02.904,+49:22:49.723,253.1453874,264.2480012,43.40080668,49.38047854,processed_wcs_25703.csv,147,15,1238,67
25704,266.25,46.50041028,115,31,1152,40,74,33,1068,50,processed_wcs_25704.csv,157,15,1268,59,,image.i.RACS_1744+46.SB25704.cont.taylor.0.restored.conv.fits,SB25704,22:34.5,06:59.6,+43:24:02.649,+49:22:53.718,260.6435548,271.7481257,43.40073589,49.38158823,processed_wcs_25704.csv,157,15,1268,59
25707,273.75,46.50041028,108,30,1178,57,107,35,588,75,processed_wcs_25707.csv,229,15,1044,66,,image.i.RACS_1814+46.SB25707.cont.taylor.0.restored.conv.fits,SB25707,52:32.6,36:59.7,+43:23:41.511,+49:22:51.581,268.1359426,279.2489164,43.39486407,49.38099464,processed_wcs_25707.csv,229,15,1044,66
25870,213.75,46.50041028,106,28,1208,41,123,42,910,62,processed_wcs_25870.csv,201,21,1296,56,,image.i.RACS_1415+46.SB25870.cont.taylor.0.restored.conv.fits,SB25870,52:38.2,36:59.5,+43:24:32.927,+49:22:51.720,208.1589697,219.2480634,43.40914647,49.38103339,processed_wcs_25870.csv,201,21,1296,56
25871,221.25,46.50041028,135,34,1329,51,128,37,1162,63,processed_wcs_25871.csv,183,12,1449,55,,image.i.RACS_1444+46.SB25871.cont.taylor.0.restored.conv.fits,SB25871,22:37.9,06:59.8,+43:24:32.800,+49:22:53.578,215.6580535,226.7489787,43.40911116,49.38154949,processed_wcs_25871.csv,183,12,1449,55
25872,228.75,46.50041028,123,23,1147,35,108,25,1121,43,processed_wcs_25872.csv,151,14,1401,48,,image.i.RACS_1514+46.SB25872.cont.taylor.0.restored.conv.fits,SB25872,52:38.1,36:59.8,+43:24:34.926,+49:22:53.578,223.1589064,234.2489787,43.40970177,49.38154949,processed_wcs_25872.csv,151,14,1401,48
29328,139.3548375,-64.90365556,207,3876,21,388,244,3712,37,382,processed_wcs_29328.csv,222,3833,31,405,,image.i.RACS_0917-64.SB29328.cont.taylor.0.restored.conv.fits,SB29328,38:34.2,54:21.6,-67:38:17.749,-61:38:11.292,129.6425707,148.5899559,-67.63826353,-61.63647006,processed_wcs_29328.csv,222,3833,31,405
29329,150.9677417,-64.90365556,215,3831,24,396,252,3690,19,398,processed_wcs_29329.csv,223,3820,42,427,,image.i.RACS_1003-64.SB29329.cont.taylor.0.restored.conv.fits,SB29329,25:02.0,40:48.7,-67:38:17.749,-61:38:11.784,141.2583637,160.2028601,-67.63826353,-61.63660662,processed_wcs_29329.csv,223,3820,42,427
29330,157.5,-55.72483611,92,2610,29,237,103,2512,24,260,processed_wcs_29330.csv,105,2831,38,282,,image.i.RACS_1029-55.SB29330.cont.taylor.0.restored.conv.fits,SB29330,01:43.0,56:52.4,-58:32:42.761,-52:31:11.304,150.4293374,164.2183481,-58.5452114,-52.51980678,processed_wcs_29330.csv,105,2831,38,282
29339,225.6716417,0,433,2861,99,236,458,2717,88,238,processed_wcs_29339.csv,488,2820,149,265,,image.i.RACS_1502+00.SB29339.cont.taylor.0.restored.conv.fits,SB29339,47:55.1,16:44.2,-02:59:30.894,+03:02:49.170,221.9794262,229.1843603,-2.991915096,3.04699156,processed_wcs_29339.csv,488,2820,149,265
29340,220.9090875,-14.00890556,400,3030,60,295,403,2996,55,272,processed_wcs_29340.csv,442,3125,68,292,,image.i.RACS_1443-14.SB29340.cont.taylor.0.restored.conv.fits,SB29340,28:12.0,58:17.2,-16:58:25.288,-10:55:51.250,217.0499128,224.5715699,-16.97369122,-10.93090268,processed_wcs_29340.csv,442,3125,68,292
29341,222.1875,-18.66772028,436,2797,58,287,443,2693,56,278,processed_wcs_29341.csv,454,2808,88,294,,image.i.RACS_1448-18.SB29341.cont.taylor.0.restored.conv.fits,SB29341,32:51.1,03:48.9,-21:37:13.936,-15:34:47.942,218.2127781,225.9538969,-21.62053768,-15.57998382,processed_wcs_29341.csv,454,2808,88,294
29344,247.164175,-9.34505,392,2987,62,281,428,2948,72,245,processed_wcs_29344.csv,426,3071,82,285,,image.i.RACS_1628-09.SB29344.cont.taylor.0.restored.conv.fits,SB29344,13:33.1,43:00.9,-12:19:04.793,-06:16:35.074,243.3879303,250.753545,-12.317998,-6.276409334,processed_wcs_29344.csv,426,3071,82,285
29354,284.7761167,-9.34505,385,3353,43,249,412,3263,46,234,processed_wcs_29354.csv,411,3410,68,265,,image.i.RACS_1859-09.SB29354.cont.taylor.0.restored.conv.fits,SB29354,44:00.1,13:27.6,-12:19:02.811,-06:16:37.097,281.0004498,288.3649094,-12.3174474,-6.276971526,processed_wcs_29354.csv,411,3410,68,265
29379,32.23880417,4.673775,382,2761,74,218,405,2737,77,192,processed_wcs_29379.csv,459,2836,99,229,,image.i.RACS_0208+04.SB29379.cont.taylor.0.restored.conv.fits,SB29379,54:03.9,23:08.8,+01:40:29.829,+07:43:08.834,28.51637542,35.78653152,1.674952516,7.719120631,processed_wcs_29379.csv,459,2836,99,229
29380,37.6119375,4.673775,398,2819,70,188,399,2810,75,174,processed_wcs_29380.csv,455,2909,93,204,,image.i.RACS_0230+04.SB29380.cont.taylor.0.restored.conv.fits,SB29380,15:34.0,44:37.1,+01:40:35.879,+07:42:58.911,33.89178043,41.15458633,1.676633149,7.716364263,processed_wcs_29380.csv,455,2909,93,204
29381,42.98507083,4.673775,297,2736,70,205,281,2727,71,192,processed_wcs_29381.csv,328,2855,104,206,,image.i.RACS_0251+04.SB29381.cont.taylor.0.restored.conv.fits,SB29381,37:03.7,06:07.1,+01:40:35.890,+07:43:02.887,39.26546575,46.52941405,1.676636071,7.717468499,processed_wcs_29381.csv,328,2855,104,206
29382,48.35820833,4.673775,301,2720,56,239,294,2711,61,229,processed_wcs_29382.csv,307,2799,88,256,,image.i.RACS_0313+04.SB29382.cont.taylor.0.restored.conv.fits,SB29382,58:33.9,27:36.5,+01:40:35.942,+07:43:00.894,44.64141709,51.90198519,1.676650672,7.716914978,processed_wcs_29382.csv,307,2799,88,256
29383,64.47760833,-9.34505,400,3090,61,297,406,3076,70,265,processed_wcs_29383.csv,429,3178,76,307,,image.i.RACS_0417-09.SB29383.cont.taylor.0.restored.conv.fits,SB29383,02:50.4,32:16.9,-12:18:54.658,-06:16:27.378,60.70995052,68.07035835,-12.31518266,-6.274271802,processed_wcs_29383.csv,429,3178,76,307
29427,297.1428542,23.31840694,153,3309,20,269,191,3153,26,284,processed_wcs_29427.csv,193,3238,36,282,,image.i.RACS_1948+23.SB29427.cont.taylor.0.restored.conv.fits,SB29427,32:07.5,04:15.6,+20:16:51.175,+26:19:31.826,293.0311958,301.0651634,20.28088201,26.32550715,processed_wcs_29427.csv,193,3238,36,282
29442,16.1194,4.673775,389,2906,84,255,378,2802,89,250,processed_wcs_29442.csv,456,2906,140,271,,image.i.RACS_0104+04.SB29442.cont.taylor.0.restored.conv.fits,SB29442,49:36.6,18:38.6,+01:40:35.942,+07:42:40.907,12.40265771,19.66088349,1.676650672,7.711362934,processed_wcs_29442.csv,456,2906,140,271
29571,333.134325,9.342486111,342,3391,43,294,324,3308,47,274,processed_wcs_29571.csv,392,3380,78,297,,image.i.RACS_2212+09.SB29571.cont.taylor.0.restored.conv.fits,SB29571,57:26.0,26:54.3,+06:20:18.223,+12:22:27.797,329.3584053,336.726179,6.338395164,12.37438794,processed_wcs_29571.csv,392,3380,78,297
29572,335.4545417,14.00634444,279,3315,30,332,282,3186,30,307,processed_wcs_29572.csv,316,3241,63,363,,image.i.RACS_2221+14.SB29572.cont.taylor.0.restored.conv.fits,SB29572,06:24.3,36:29.5,+10:59:38.742,+17:01:44.093,331.6012124,339.1227627,10.99409489,17.02891468,processed_wcs_29572.csv,316,3241,63,363
29573,330,14.00634444,253,3220,31,274,225,3090,31,282,processed_wcs_29573.csv,249,3224,63,309,,image.i.RACS_2200+14.SB29573.cont.taylor.0.restored.conv.fits,SB29573,44:35.6,14:39.9,+10:59:44.845,+17:01:40.181,326.1484401,333.6664531,10.99579019,17.02782808,processed_wcs_29573.csv,249,3224,63,309
29574,338.5074625,9.342486111,329,3222,46,264,313,3146,50,232,processed_wcs_29574.csv,363,3226,116,269,,image.i.RACS_2234+09.SB29574.cont.taylor.0.restored.conv.fits,SB29574,18:57.3,48:23.2,+06:20:28.510,+12:22:27.899,334.7389517,342.0964675,6.341252722,12.37441628,processed_wcs_29574.csv,363,3226,116,269
29575,343.8805958,9.342486111,339,3180,46,268,359,3065,52,251,processed_wcs_29575.csv,366,3213,99,277,,image.i.RACS_2255+09.SB29575.cont.taylor.0.restored.conv.fits,SB29575,40:26.8,09:53.0,+06:20:26.486,+12:22:27.858,340.1115151,347.4707404,6.340690579,12.37440495,processed_wcs_29575.csv,366,3213,99,277
29576,349.2537292,9.342486111,315,2933,40,278,288,2864,55,266,processed_wcs_29576.csv,337,2942,91,297,,image.i.RACS_2317+09.SB29576.cont.taylor.0.restored.conv.fits,SB29576,01:56.2,31:23.2,+06:20:16.452,+12:22:29.758,345.4840705,352.8467305,6.337903238,12.3749329,processed_wcs_29576.csv,337,2942,91,297
29577,349.2537292,4.673775,477,3041,81,221,467,2937,83,220,processed_wcs_29577.csv,511,3074,148,234,,image.i.RACS_2317+04.SB29577.cont.taylor.0.restored.conv.fits,SB29577,02:05.6,31:12.2,+01:40:27.679,+07:42:42.808,345.5234991,352.8008341,1.674355227,7.711891182,processed_wcs_29577.csv,511,3074,148,234
29578,354.6268625,4.673775,381,3015,63,213,374,2917,61,217,processed_wcs_29578.csv,419,3063,103,232,,image.i.RACS_2338+04.SB29578.cont.taylor.0.restored.conv.fits,SB29578,23:37.3,52:41.1,+01:40:41.866,+07:42:48.867,350.9056064,358.171173,1.678296245,7.713574205,processed_wcs_29578.csv,419,3063,103,232
29579,0,0,463,2807,106,220,472,2701,118,221,processed_wcs_29579.csv,523,2813,144,225,,image.i.RACS_2359+00.SB29579.cont.taylor.0.restored.conv.fits,SB29579,45:15.5,14:02.8,-02:59:00.854,+03:02:55.178,356.3144687,363.5116093,-2.98357042,3.048660588,processed_wcs_29579.csv,523,2813,144,225
29580,5.373133333,0,469,2524,143,238,476,2441,142,225,processed_wcs_29580.csv,481,2549,214,243,,image.i.RACS_0021+00.SB29580.cont.taylor.0.restored.conv.fits,SB29580,06:43.6,35:32.5,-02:59:00.854,+03:02:55.178,1.681469586,8.885300009,-2.98357042,3.048660588,processed_wcs_29580.csv,481,2549,214,243
29581,10.74626667,0,441,2653,115,224,421,2653,116,240,processed_wcs_29581.csv,487,2776,146,239,,image.i.RACS_0042+00.SB29581.cont.taylor.0.restored.conv.fits,SB29581,28:12.8,57:01.9,-02:59:00.854,+03:02:55.178,7.053487919,14.25787595,-2.98357042,3.048660588,processed_wcs_29581.csv,487,2776,146,239
29582,10.74626667,4.673775,394,3048,75,236,418,2951,97,218,processed_wcs_29582.csv,452,3040,151,248,,image.i.RACS_0042+04.SB29582.cont.taylor.0.restored.conv.fits,SB29582,28:05.9,57:08.4,+01:40:49.867,+07:42:50.971,7.024443837,14.28496509,1.680518571,7.714158587,processed_wcs_29582.csv,452,3040,151,248
29583,21.49253333,4.673775,372,2763,92,228,396,2671,89,210,processed_wcs_29583.csv,422,2848,134,223,,image.i.RACS_0125+04.SB29583.cont.taylor.0.restored.conv.fits,SB29583,11:03.6,40:08.4,+01:40:35.742,+07:42:50.900,17.76509262,25.0351635,1.676595128,7.714138953,processed_wcs_29583.csv,422,2848,134,223
29584,26.86567083,4.673775,378,2672,79,211,404,2621,100,186,processed_wcs_29584.csv,429,2690,129,224,,image.i.RACS_0147+04.SB29584.cont.taylor.0.restored.conv.fits,SB29584,32:34.1,01:37.7,+01:40:39.822,+07:42:52.923,23.14215774,30.4071823,1.677728237,7.714700892,processed_wcs_29584.csv,429,2690,129,224
33088,281.25,46.50041028,108,26,1362,45,136,23,717,119,processed_wcs_33088.csv,263,5,882,51,,image.i.RACS_1844+46.SB33088.cont.taylor.0.restored.conv.fits,SB33088,22:56.7,07:28.9,+43:16:43.507,+49:18:30.149,275.7361052,286.8703504,43.27875201,49.30837486,processed_wcs_33088.csv,263,5,882,51
33090,327.272725,37.24593611,247,2042,672,315,622,1266,163,310,processed_wcs_33090.csv,853,1210,570,231,,image.i.RACS_2149+37.SB33090.cont.taylor.0.restored.conv.fits,SB33090,30:18.1,08:17.9,+34:03:07.946,+40:05:36.814,322.5753423,332.0747597,34.05220732,40.09355933,processed_wcs_33090.csv,853,1210,570,231
33098,198.8059667,-4.676341667,443,2971,89,232,433,2870,93,228,processed_wcs_33098.csv,482,3058,109,248,,image.i.RACS_1315-04.SB33098.cont.taylor.0.restored.conv.fits,SB33098,00:42.7,30:01.9,-07:46:34.884,-01:43:43.686,195.177979,202.5081166,-7.776356531,-1.728801537,processed_wcs_33098.csv,482,3058,109,248
33102,252.5373125,-4.676341667,508,2920,85,253,472,2891,112,234,processed_wcs_33102.csv,518,3038,121,259,,image.i.RACS_1650-04.SB33102.cont.taylor.0.restored.conv.fits,SB33102,35:38.1,04:57.5,-07:46:54.902,-01:43:47.691,248.9087148,256.2395116,-7.781917243,-1.729914114,processed_wcs_33102.csv,518,3038,121,259
33105,278.4375,-18.66772028,423,2940,46,227,492,2881,52,199,processed_wcs_33105.csv,472,2970,84,254,,image.i.RACS_1833-18.SB33105.cont.taylor.0.restored.conv.fits,SB33105,18:15.8,49:33.2,-21:44:43.175,-15:41:30.396,274.5659289,282.3881627,-21.74532638,-15.69177661,processed_wcs_33105.csv,472,2970,84,254
33114,354.6268625,0,411,2846,92,257,430,2855,85,246,processed_wcs_33114.csv,478,3029,112,256,,image.i.RACS_2338+00.SB33114.cont.taylor.0.restored.conv.fits,SB33114,24:06.3,53:12.2,-03:06:51.520,+02:56:10.626,351.0264017,358.3009134,-3.114311071,2.936285112,processed_wcs_33114.csv,478,3029,112,256
33115,10.2857125,-60.32171389,258,4110,18,349,328,3943,25,319,processed_wcs_33115.csv,298,4094,41,362,,image.i.RACS_0041-60.SB33115.cont.taylor.0.restored.conv.fits,SB33115,09:05.9,13:46.6,-63:13:46.909,-57:11:46.103,2.274402425,18.44419767,-63.22969681,-57.19613974,processed_wcs_33115.csv,298,4094,41,362
33117,18.75,46.50041028,94,26,1314,53,100,33,695,84,processed_wcs_33117.csv,211,11,1153,70,,image.i.RACS_0114+46.SB33117.cont.taylor.0.restored.conv.fits,SB33117,52:55.1,37:33.1,+43:16:18.957,+49:18:43.151,13.22970687,24.38782788,43.2719325,49.31198637,processed_wcs_33117.csv,211,11,1153,70
33120,49.5,-55.72483611,293,4327,23,393,346,4190,32,372,processed_wcs_33120.csv,332,4259,45,441,,image.i.RACS_0317-55.SB33120.cont.taylor.0.restored.conv.fits,SB33120,50:15.9,46:15.0,-58:40:03.884,-52:37:40.246,42.56642336,56.56243855,-58.66774566,-52.62784606,processed_wcs_33120.csv,332,4259,45,441
33121,59.104475,0,477,3067,118,252,472,2998,113,240,processed_wcs_33121.csv,502,3135,137,277,,image.i.RACS_0356+00.SB33121.cont.taylor.0.restored.conv.fits,SB33121,42:02.2,11:05.5,-03:06:45.511,+02:55:50.600,55.50903716,62.77294483,-3.112641941,2.930722267,processed_wcs_33121.csv,502,3135,137,277
33326,177.3134292,4.673775,404,2966,76,214,363,2882,111,186,processed_wcs_33326.csv,424,3031,115,234,,image.i.RACS_1149+04.SB33326.cont.taylor.0.restored.conv.fits,SB33326,34:46.4,04:01.6,+01:33:01.715,+07:35:56.920,173.6931355,181.0067304,1.550476455,7.599144467,processed_wcs_33326.csv,424,3031,115,234
33330,204.1791042,0,445,3156,99,239,429,3075,103,238,processed_wcs_33330.csv,481,3255,152,237,,image.i.RACS_1336+00.SB33330.cont.taylor.0.restored.conv.fits,SB33330,22:21.0,51:23.6,-03:06:47.514,+02:55:58.611,200.5875667,207.8481335,-3.113198317,2.932947402,processed_wcs_33330.csv,481,3255,152,237
33333,270,14.00634444,285,3611,33,324,275,3471,34,302,processed_wcs_33333.csv,265,3580,58,385,,image.i.RACS_1800+14.SB33333.cont.taylor.0.restored.conv.fits,SB33333,44:59.8,15:20.2,+10:51:53.034,+16:54:55.024,266.2490447,273.8341485,10.8647318,16.91528431,processed_wcs_33333.csv,265,3580,58,385
33334,268.571425,23.31840694,163,3534,15,373,174,3323,22,406,processed_wcs_33334.csv,190,3453,32,404,,image.i.RACS_1754+23.SB33334.cont.taylor.0.restored.conv.fits,SB33334,38:16.9,10:38.9,+20:09:26.131,+26:12:20.144,264.5706203,272.6621586,20.15725869,26.20559555,processed_wcs_33334.csv,190,3453,32,404
